lng,lat,Borough,ZipCode,BuildingNumber,StreetName,FiscalYear,PlantingSpaceID,CommunityBoard,PlantingSeason,CityCouncil,TreeID,WOId,WOStatus,CompletedDate
-73.73197322,40.65563671,Queens,11422,255-56,147 DRIVE,0,4034326,413,12/31/2024,31,15524022,22519303,Completed,2024-06-24 00:00:00
-73.73197634,40.65557252,Queens,11422,255-56,147 DRIVE,0,4038195,413,12/31/2024,31,15524023,22519304,Completed,2024-06-24 00:00:00
-73.73197908,40.65551602,Queens,11422,255-56,147 DRIVE,0,4029197,413,12/31/2024,31,15524024,22519305,Completed,2024-06-24 00:00:00
-73.73198326,40.65544932,Queens,11422,255-056,147 DRIVE,0,11475884,413,12/31/2024,31,15524025,22519306,Completed,2024-06-24 00:00:00
-73.79069523,40.69945680,Queens,11433,104-074,165 STREET,0,11644525,412,12/31/2024,27,15524026,22981834,Completed,2024-06-24 00:00:00
-73.79065549,40.69940372,Queens,11433,104-074,165 STREET,0,11644393,412,12/31/2024,27,15524027,22981835,Completed,2024-06-24 00:00:00
-73.73123427,40.68292174,Queens,11422,121-60,235 STREET,0,4015835,413,12/31/2024,31,3767141,21833030,Completed,2024-06-27 00:00:00
-73.72616972,40.68091690,Queens,11422,240-038,128 ROAD,0,11474865,413,12/31/2024,31,0,22516815,Completed,2024-06-27 00:00:00
-73.93843766,40.81744333,Manhattan,10037,595,LENOX AVENUE,0,9618861,110,12/31/2024,9,15331679,22566307,Completed,2024-07-01 00:00:00
-73.93865157,40.81709730,Manhattan,10037,580,LENOX AVENUE,0,2313283,110,12/31/2024,9,15331667,22566309,Completed,2024-07-01 00:00:00
-73.93861639,40.81714682,Manhattan,10037,580,LENOX AVENUE,0,2313282,110,12/31/2024,9,15331668,22566310,Completed,2024-07-01 00:00:00
-73.93868869,40.81705261,Manhattan,10037,592,LENOX AVENUE,0,12072172,110,12/31/2024,9,15331669,23946476,Completed,2024-07-01 00:00:00
-73.93815430,40.81806815,Manhattan,10037,621,LENOX AVENUE,0,274337,110,12/31/2024,9,15331670,631828,Completed,2024-07-01 00:00:00
-73.93801766,40.81800039,Manhattan,10037,621,LENOX AVENUE,0,11500659,110,12/31/2024,9,15331671,22566314,Completed,2024-07-01 00:00:00
-73.93794904,40.81809802,Manhattan,10037,625,LENOX AVENUE,0,11501913,110,12/31/2024,9,15331672,22570436,Completed,2024-07-01 00:00:00
-73.94551608,40.80747452,Manhattan,10027,290,LENOX AVENUE,0,1585468,110,12/31/2024,9,15979251,8570189,Completed,2024-07-01 00:00:00
-73.93840277,40.81748485,Manhattan,10037,587,LENOX AVENUE,0,12072943,110,12/31/2024,9,15347429,23952397,Completed,2024-07-01 00:00:00
-73.73714008,40.71499505,Queens,11429,218-18,100 AVENUE,0,4017897,413,12/31/2024,27,0,22516765,Completed,2024-07-01 00:00:00
-74.00587037,40.73317851,Manhattan,10014,125,CHRISTOPHER STREET,0,2347032,102,12/31/2024,3,15936713,16570883,Completed,2024-07-02 00:00:00
-73.75362238,40.69555543,Queens,11412,199-02,116 AVENUE,0,4031281,412,12/31/2024,27,15533224,23185888,Completed,2024-07-03 00:00:00
-73.87196141,40.76530913,Queens,11369,24-36,98 STREET,0,3939185,403,06/30/2024,21,3661730,23420484,Completed,2024-07-03 00:00:00
-73.86582761,40.73032239,Queens,11374,62-098,SAUNDERS STREET,0,11362566,406,12/31/2024,30,0,22261900,Completed,2024-07-03 00:00:00
-73.74860627,40.69538196,Queens,11412,117-02,204 Street,0,11778322,412,12/31/2024,27,15533267,23220483,Completed,2024-07-08 00:00:00
-73.89108191,40.69789059,Queens,11385,64-20,cooper ave,0,11660638,405,06/30/2024,30,0,22971794,Completed,2024-07-10 00:00:00
-73.85542046,40.73580395,Queens,11375,102-20,62 AVENUE,0,1615838,406,12/31/2024,29,1442073,23829982,Completed,2024-07-11 00:00:00
-73.86941972,40.72670249,Queens,11374,87-25,62 ROAD,0,3647006,406,06/30/2024,29,15368241,20990025,Completed,2024-07-11 00:00:00
-73.90753565,40.68512324,Brooklyn,11207,724,CHAUNCEY STREET,0,12140526,304,12/31/2024,37,15687210,24115993,Completed,2024-10-07 00:00:00
-73.90741203,40.68882238,Brooklyn,11207,1196,DECATUR STREET,0,4167699,304,12/31/2024,37,15687211,23092344,Completed,2024-10-07 00:00:00
-73.90732898,40.68889975,Brooklyn,11207,1200,DECATUR STREET,0,4167698,304,12/31/2024,37,15687212,22981810,Completed,2024-10-07 00:00:00
-73.90728496,40.68894422,Brooklyn,11207,1202,DECATUR STREET,0,4964059,304,12/31/2024,37,15687213,22981811,Completed,2024-10-07 00:00:00
-73.90900548,40.69125131,Brooklyn,11207,563,WILSON AVENUE,0,3927718,304,12/31/2024,37,15687214,23092322,Completed,2024-10-07 00:00:00
-73.90938699,40.69134318,Brooklyn,11207,1204,HALSEY STREET,0,11734935,304,12/31/2024,37,15687215,23092321,Completed,2024-10-07 00:00:00
-73.90838485,40.69021034,Brooklyn,11207,202,COVERT STREET,0,4991623,304,12/31/2024,37,15687216,24389227,Completed,2024-10-07 00:00:00
-73.91375261,40.68951719,Brooklyn,11221,567,EVERGREEN AVENUE,0,4939306,304,12/31/2024,37,15687217,23092323,Completed,2024-10-07 00:00:00
-73.91568175,40.69045412,Brooklyn,11221,519,EVERGREEN AVENUE,0,11734930,304,12/31/2024,37,15687218,23092315,Completed,2024-10-07 00:00:00
-73.91705249,40.68973585,Brooklyn,11221,1160,PUTNAM AVENUE,0,5014571,304,12/31/2024,34,15687219,23092342,Completed,2024-10-07 00:00:00
-73.91721974,40.68972950,Brooklyn,11221,1149,PUTNAM AVENUE,0,12250037,304,12/31/2024,37,15687220,24388180,Completed,2024-10-07 00:00:00
-73.91811496,40.68955653,Brooklyn,11221,1139,BUSHWICK AVENUE,0,11734945,304,12/31/2024,37,15687221,23092341,Completed,2024-10-07 00:00:00
-73.92173419,40.68884348,Brooklyn,11221,855,MONROE STREET,0,11828933,303,12/31/2024,41,15687222,23332865,Completed,2024-10-07 00:00:00
-73.92181797,40.68883218,Brooklyn,11221,855,MONROE STREET,0,11828932,303,12/31/2024,41,15687223,23332864,Completed,2024-10-07 00:00:00
-73.92594127,40.68910580,Brooklyn,11221,995,GATES AVENUE,0,4939379,303,12/31/2024,41,15687224,24419644,Completed,2024-10-07 00:00:00
-73.92567319,40.68913685,Brooklyn,11221,995,GATES AVENUE,0,4956752,303,12/31/2024,41,15687225,24419645,Completed,2024-10-07 00:00:00
-73.92535466,40.68918012,Brooklyn,11221,995,GATES AVENUE,0,12266676,303,12/31/2024,41,15687226,24419646,Completed,2024-10-07 00:00:00
-73.92349900,40.69061197,Brooklyn,11221,1295,BROADWAY,0,11808362,304,12/31/2024,37,15687227,23276287,Completed,2024-10-07 00:00:00
-73.92344180,40.69067328,Brooklyn,11221,1295,BROADWAY,0,11808363,304,12/31/2024,37,15687228,23276289,Completed,2024-10-07 00:00:00
-73.92337991,40.69073459,Brooklyn,11221,1295,BROADWAY,0,11808364,304,12/31/2024,37,15687229,23276290,Completed,2024-10-07 00:00:00
-73.92480729,40.69073848,Brooklyn,11221,901,LEXINGTON AVENUE,0,11828929,303,12/31/2024,41,15687230,23334107,Completed,2024-10-07 00:00:00
-73.92577018,40.69063373,Brooklyn,11221,881,LEXINGTON AVENUE,0,11828934,303,12/31/2024,41,15687231,23332869,Completed,2024-10-07 00:00:00
-73.92659788,40.69053656,Brooklyn,11221,853,LEXINGTON AVENUE,0,12250038,303,12/31/2024,41,15687232,24388185,Completed,2024-10-07 00:00:00
-73.92789954,40.69026636,Brooklyn,11221,60,PATCHEN AVENUE,0,12250039,303,12/31/2024,36,15687235,24388186,Completed,2024-10-07 00:00:00
-73.92773224,40.69028554,Brooklyn,11221,60,PATCHEN AVENUE,0,11820627,303,12/31/2024,36,15687236,23318215,Completed,2024-10-07 00:00:00
-73.92815263,40.69035593,Brooklyn,11221,811,LEXINGTON AVENUE,0,12250041,303,12/31/2024,36,15687237,24388188,Completed,2024-10-07 00:00:00
-73.92861872,40.69030109,Brooklyn,11221,811,LEXINGTON AVENUE,0,11820626,303,12/31/2024,36,15687238,23318213,Completed,2024-10-07 00:00:00
-73.92825828,40.69034348,Brooklyn,11221,811,LEXINGTON AVENUE,0,12250040,303,12/31/2024,36,15687239,24388187,Completed,2024-10-07 00:00:00
-73.93801053,40.69585087,Brooklyn,11206,332,VERNON AVENUE,0,10020191,303,12/31/2024,36,15687242,18944097,Completed,2024-10-07 00:00:00
-73.91728478,40.68965748,Brooklyn,11221,1149,PUTNAM AVENUE,0,374405,304,12/31/2024,34,15702331,24388179,Completed,2024-10-07 00:00:00
-73.93792657,40.69585782,Brooklyn,11206,332,VERNON AVENUE,0,10020192,303,12/31/2024,36,15687243,18944101,Completed,2024-10-07 00:00:00
-73.92850227,40.69019053,Brooklyn,11221,770,LEXINGTON AVENUE,0,4034155,303,12/31/2024,36,15687241,23318205,Completed,2024-10-07 00:00:00
-73.92837626,40.69020772,Brooklyn,11221,774,LEXINGTON AVENUE,0,11822322,303,12/31/2024,36,15687240,23318206,Completed,2024-10-07 00:00:00
-73.92677085,40.69051702,Brooklyn,11221,847,LEXINGTON AVENUE,0,4992126,303,12/31/2024,41,15687233,23332855,Completed,2024-10-07 00:00:00
-73.92685929,40.69050575,Brooklyn,11221,857,LEXINGTON AVENUE,0,6580730,303,12/31/2024,41,15687234,23332856,Completed,2024-10-07 00:00:00
-73.94075693,40.69478917,Brooklyn,11206,716,WILLOUGHBY AVENUE,0,10020181,303,12/31/2024,36,15687260,18944109,Completed,2024-10-08 00:00:00
-73.94062151,40.69480365,Brooklyn,11206,716,WILLOUGHBY AVENUE,0,10020194,303,12/31/2024,36,15687261,18944100,Completed,2024-10-08 00:00:00
-73.93948445,40.69493433,Brooklyn,11206,736,WILLOUGHBY AVENUE,0,10020198,303,12/31/2024,36,15687262,18944099,Completed,2024-10-08 00:00:00
-73.93830001,40.69516985,Brooklyn,11206,764,WILLOUGHBY AVENUE,0,3648726,303,12/31/2024,36,15687264,24388190,Completed,2024-10-08 00:00:00
-73.93819305,40.69518220,Brooklyn,11206,764,WILLOUGHBY AVENUE,0,3936265,303,12/31/2024,36,15687265,18944085,Completed,2024-10-08 00:00:00
-73.93789430,40.69762735,Brooklyn,11206,11,LEWIS AVENUE,0,746003,303,12/31/2024,36,15687267,18016795,Completed,2024-10-08 00:00:00
-73.94069247,40.69582806,Brooklyn,11206,994,MYRTLE AVENUE,0,11230748,303,12/31/2024,36,15687268,21947514,Completed,2024-10-08 00:00:00
-73.94071512,40.69591586,Brooklyn,11206,994,MYRTLE AVENUE,0,11230746,303,12/31/2024,36,15687269,21947512,Completed,2024-10-08 00:00:00
-73.95711139,40.69023540,Brooklyn,11205,267,FRANKLIN AVENUE,0,12140524,303,12/31/2024,36,15687270,24115991,Completed,2024-10-08 00:00:00
-73.95766644,40.68396394,Brooklyn,11238,37,MADISON STREET,0,6468102,303,12/31/2024,35,15687271,24115990,Completed,2024-10-08 00:00:00
-73.95129511,40.68859767,Brooklyn,11216,495,GREENE AVENUE,0,3650369,303,12/31/2024,36,15687272,18760186,Completed,2024-10-08 00:00:00
-73.95128433,40.68854229,Brooklyn,11216,495,GREENE AVENUE,0,3941608,303,12/31/2024,36,15687273,24419643,Completed,2024-10-08 00:00:00
-73.94087705,40.69113485,Brooklyn,11221,787,LAFAYETTE AVENUE,0,11822323,303,12/31/2024,36,15687274,23318211,Completed,2024-10-08 00:00:00
-73.93842617,40.68991705,Brooklyn,11221,743,GREENE AVENUE,0,11820620,303,12/31/2024,36,15687275,23318203,Completed,2024-10-08 00:00:00
-73.93794106,40.69783705,Brooklyn,11206,3,LEWIS AVE,0,740007,303,12/31/2024,36,15696301,23273347,Completed,2024-10-08 00:00:00
-73.93749340,40.69002546,Brooklyn,11221,767,GREENE AVENUE,0,11820621,303,12/31/2024,36,15696302,23318204,Completed,2024-10-08 00:00:00
-73.93888790,40.69575331,Brooklyn,11206,300,VERNON AVENUE,0,10020188,303,12/31/2024,36,15687244,18944092,Completed,2024-10-08 00:00:00
-73.93855830,40.69579045,Brooklyn,11206,300,VERNON AVENUE,0,10020203,303,12/31/2024,36,15687245,18944115,Completed,2024-10-08 00:00:00
-73.93839837,40.69580871,Brooklyn,11206,300,VERNON AVENUE,0,10020186,303,12/31/2024,36,15687246,18944087,Completed,2024-10-08 00:00:00
-73.94092672,40.69552202,Brooklyn,11206,98,MARCUS GARVEY BOULEVARD,0,10020189,303,12/31/2024,36,15687247,18944095,Completed,2024-10-08 00:00:00
-73.94082655,40.69553298,Brooklyn,11206,98,MARCUS GARVEY BOULEVARD,0,10020190,303,12/31/2024,36,15687248,18944096,Completed,2024-10-08 00:00:00
-73.94072321,40.69554662,Brooklyn,11206,98,MARCUS GARVEY BOULEVARD,0,10020201,303,12/31/2024,36,15687249,18944116,Completed,2024-10-08 00:00:00
-73.94003459,40.69486364,Brooklyn,11206,115,MARCUS GARVEY BOULEVARD,0,10020202,303,12/31/2024,36,15687250,18944107,Completed,2024-10-08 00:00:00
-73.93884555,40.69350097,Brooklyn,11206,305,PULASKI STREET,0,3933647,303,12/31/2024,36,15687251,18964726,Completed,2024-10-08 00:00:00
-73.93845329,40.69354588,Brooklyn,11206,317,PULASKI STREET,0,3645829,303,12/31/2024,36,15687252,18964741,Completed,2024-10-08 00:00:00
-73.94217992,40.69462312,Brooklyn,11206,678,WILLOUGHBY AVENUE,0,10020204,303,12/31/2024,36,15687255,18944094,Completed,2024-10-08 00:00:00
-73.94203786,40.69463205,Brooklyn,11206,682,WILLOUGHBY AVENUE,0,4944892,303,12/31/2024,36,15687256,24388189,Completed,2024-10-08 00:00:00
-73.80079216,40.72592572,Queens,11366,76-07,168 STREET,0,4316175,408,12/31/2024,24,4022229,24821387,Completed,2024-10-08 00:00:00
-73.79778836,40.73185084,Queens,11365,69-34,172 ST,0,5015150,408,12/31/2024,24,4642431,24824066,Completed,2024-10-08 00:00:00
-73.94138890,40.69406656,Brooklyn,11206,243,HART STREET,0,5005842,303,12/31/2024,36,15687254,18964733,Completed,2024-10-08 00:00:00
-73.94126983,40.69408039,Brooklyn,11206,247,HART STREET,0,4975764,303,12/31/2024,36,15687253,18964736,Completed,2024-10-08 00:00:00
-73.80283670,40.73549077,Queens,11365,65-43,166 STREET,0,1209125,408,12/31/2024,24,15753515,24822340,Completed,2024-10-08 00:00:00
-73.94148870,40.69481378,Brooklyn,11206,691,WILLOUGHBY AVENUE,0,10020187,303,12/31/2024,36,15687258,18944084,Completed,2024-10-08 00:00:00
-73.94139332,40.69482646,Brooklyn,11206,693,WILLOUGHBY AVENUE,0,10020176,303,12/31/2024,36,15703039,18944102,Completed,2024-10-08 00:00:00
-73.94129335,40.69483506,Brooklyn,11206,699,WILLOUGHBY AVENUE,0,10020179,303,12/31/2024,36,15687259,18944091,Completed,2024-10-08 00:00:00
-73.93920710,40.69496516,Brooklyn,11206,744,WILLOUGHBY AVENUE,0,10020195,303,12/31/2024,36,15687263,18944108,Completed,2024-10-08 00:00:00
-73.79974777,40.72954848,Queens,11365,71-34,170 STREET,0,4444564,408,12/31/2024,24,4120551,24821405,Completed,2024-10-08 00:00:00
-73.94197158,40.69475822,Brooklyn,11206,681,WILLOUGHBY AVENUE,0,10020180,303,12/31/2024,36,15687257,18944110,Completed,2024-10-08 00:00:00
-73.79973837,40.72979645,Queens,11365,71-026,170 STREET,0,7299613,408,12/31/2024,24,0,24821406,Completed,2024-10-08 00:00:00
-73.79965703,40.72637093,Queens,11366,75-037,169 STREET,0,12428318,408,12/31/2024,24,0,24821391,Completed,2024-10-08 00:00:00
-73.80283720,40.73560851,Queens,11365,65-037,166 STREET,0,12428315,408,12/31/2024,24,0,24821386,Completed,2024-10-08 00:00:00
-73.77522224,40.71781792,Queens,11432,86-90,188 STREET,0,11744522,408,12/31/2024,24,0,23154064,Completed,2024-10-08 00:00:00
-73.80009004,40.73618203,Queens,11365,65-011,169 STREET,0,12428319,408,12/31/2024,24,0,24821392,Completed,2024-10-08 00:00:00
-73.80105447,40.72663406,Queens,11366,75-032,168 STREET,0,12428316,408,12/31/2024,24,0,24821389,Completed,2024-10-08 00:00:00
-73.79961930,40.72929919,Queens,11365,71-43,170 STREET,0,4297443,408,12/31/2024,24,0,24821396,Completed,2024-10-08 00:00:00
-73.79775031,40.72839729,Queens,11366,73-20,172 STREET,0,4319232,408,12/31/2024,24,0,24823579,Completed,2024-10-08 00:00:00
-73.79977316,40.72635463,Queens,11366,75-37,169 STREET,0,4293056,408,12/31/2024,24,0,24821390,Completed,2024-10-08 00:00:00
-73.79773917,40.72828396,Queens,11366,73-24,172 STREET,0,6610001,408,12/31/2024,24,0,24824064,Completed,2024-10-08 00:00:00
-73.80061603,40.72824034,Queens,11366,73-004,169 STREET,0,12428321,408,12/31/2024,24,0,24821394,Completed,2024-10-08 00:00:00
-73.80215818,40.73406232,Queens,11365,67-024,167 STREET,0,12428308,408,12/31/2024,24,0,24821370,Completed,2024-10-08 00:00:00
-73.80217495,40.73377658,Queens,11365,67-036,167 STREET,0,12428307,408,12/31/2024,24,0,24821373,Completed,2024-10-08 00:00:00
-73.79963409,40.72938146,Queens,11365,71-43,170 STREET,0,4293388,408,12/31/2024,24,0,24821404,Completed,2024-10-08 00:00:00
-73.80214924,40.73417012,Queens,11365,67-020,167 STREET,0,12428309,408,12/31/2024,24,0,24821371,Completed,2024-10-08 00:00:00
-73.79138388,40.70223466,Queens,11433,165-025,LIBERTY AVENUE,0,12429639,412,12/31/2024,27,15869505,24824113,Completed,2024-10-09 00:00:00
-73.79635812,40.70050562,Queens,11433,160-02,LIBERTY AVENUE,0,4964225,412,12/31/2024,28,15869507,24824132,Completed,2024-10-09 00:00:00
-73.79619160,40.70056109,Queens,11433,160-02,LIBERTY AVENUE,0,4956571,412,12/31/2024,28,15869508,24824133,Completed,2024-10-09 00:00:00
-73.79612486,40.70058332,Queens,11433,160-02,LIBERTY AVENUE,0,4958269,412,12/31/2024,28,15869511,24824134,Completed,2024-10-09 00:00:00
-73.79604491,40.70060995,Queens,11433,160-02,LIBERTY AVENUE,0,4971739,412,12/31/2024,28,15869512,24824135,Completed,2024-10-09 00:00:00
-73.79597553,40.70063306,Queens,11433,160-02,LIBERTY AVENUE,0,4979356,412,12/31/2024,28,15869514,24824146,Completed,2024-10-09 00:00:00
-73.79588962,40.70066168,Queens,11433,160-02,LIBERTY AVENUE,0,4954115,412,12/31/2024,28,15869516,24824147,Completed,2024-10-09 00:00:00
-73.79582157,40.70068435,Queens,11433,160-02,LIBERTY AVENUE,0,4966025,412,12/31/2024,28,15869517,24824148,Completed,2024-10-09 00:00:00
-73.79536129,40.70084187,Queens,11433,162-02,LIBERTY AVENUE,0,4999065,412,12/31/2024,28,15869518,24824149,Completed,2024-10-09 00:00:00
-73.79652331,40.70045060,Queens,11433,160-02,LIBERTY AVENUE,0,5012293,412,12/31/2024,28,15869521,24824437,Completed,2024-10-09 00:00:00
-73.79644587,40.70048437,Queens,11433,162-02,LIBERTY AVENUE,0,12429647,412,12/31/2024,28,15869522,24824438,Completed,2024-10-09 00:00:00
-73.93869879,40.69513461,Brooklyn,11206,751,WILLOUGHBY AVENUE,0,10020175,303,12/31/2024,36,15801855,18944103,Completed,2024-10-09 00:00:00
-73.72749925,40.67718053,Queens,11422,130-33,244 STREET,0,4046021,413,12/31/2024,31,3734179,22473219,Completed,2024-10-09 00:00:00
-73.91395676,40.69870474,Brooklyn,11237,322,IRVING AVENUE,0,3933932,304,12/31/2024,37,15687305,24451752,Completed,2024-10-09 00:00:00
-73.91366400,40.69853640,Brooklyn,11237,328A,IRVING AVENUE,0,3900638,304,12/31/2024,37,15815159,24451753,Completed,2024-10-09 00:00:00
-73.91349726,40.69844322,Brooklyn,11237,328B,IRVING AVENUE,0,3652671,304,12/31/2024,37,15815160,23276304,Completed,2024-10-09 00:00:00
-73.91308045,40.69155932,Brooklyn,11221,1243,JEFFERSON AVENUE,0,11831398,304,12/31/2024,37,15687293,23335354,Completed,2024-10-09 00:00:00
-73.91062531,40.69389573,Brooklyn,11221,1354,JEFFERSON AVENUE,0,4022719,304,12/31/2024,37,15696305,24388173,Completed,2024-10-09 00:00:00
-73.93582483,40.69160140,Brooklyn,11221,914,LAFAYETTE AVENUE,0,5017892,303,12/31/2024,36,15707815,23335330,Completed,2024-10-09 00:00:00
-73.93891268,40.69510632,Brooklyn,11206,751,WILLOUGHBY AVENUE,0,10020196,303,12/31/2024,36,15687276,18944098,Completed,2024-10-09 00:00:00
-73.90987170,40.69776018,Brooklyn,11237,42,RIDGEWOOD PLACE,0,12278411,304,12/31/2024,37,15687299,24451749,Completed,2024-10-09 00:00:00
-73.91007226,40.69787940,Brooklyn,11237,17,RIDGEWOOD PLACE,0,11808375,304,12/31/2024,37,15687300,23276323,Completed,2024-10-09 00:00:00
-73.91014030,40.69791698,Brooklyn,11237,1402,MADISON STREET,0,11808374,304,12/31/2024,37,15687301,23276322,Completed,2024-10-09 00:00:00
-73.90997102,40.69781446,Brooklyn,11237,42,RIDGEWOOD PLACE,0,12278410,304,12/31/2024,37,15687302,24451748,Completed,2024-10-09 00:00:00
-73.91085628,40.69832544,Brooklyn,11237,22,RIDGEWOOD PLACE,0,11808369,304,12/31/2024,37,15687303,23276316,Completed,2024-10-09 00:00:00
-73.91073975,40.69826280,Brooklyn,11237,22,RIDGEWOOD PLACE,0,11808370,304,12/31/2024,37,15687304,23276317,Completed,2024-10-09 00:00:00
-73.93883661,40.69511559,Brooklyn,11206,751,WILLOUGHBY AVENUE,0,10020200,303,12/31/2024,36,15687277,18944114,Completed,2024-10-09 00:00:00
-73.93359524,40.68972088,Brooklyn,11221,677,LEXINGTON AVENUE,0,3937833,303,12/31/2024,36,15687278,23304123,Completed,2024-10-09 00:00:00
-73.93522311,40.68954338,Brooklyn,11221,618A,LEXINGTON AVENUE,0,12266675,303,12/31/2024,36,15687279,24419642,Completed,2024-10-09 00:00:00
-73.93512986,40.68955452,Brooklyn,11221,618,LEXINGTON AVENUE,0,11820612,303,12/31/2024,36,15687280,23318172,Completed,2024-10-09 00:00:00
-73.92765979,40.69130893,Brooklyn,11221,31,PATCHEN AVENUE,0,2658487,303,12/31/2024,41,15687281,24388183,Completed,2024-10-09 00:00:00
-73.92780247,40.69129368,Brooklyn,11221,31,PATCHEN AVENUE,0,2658490,303,12/31/2024,41,15687282,23276319,Completed,2024-10-09 00:00:00
